comment,identity_attack,insult,obscene,severe_toxicity,sexual_explicit,threat,toxicity
Yoo mən sadəcə qorxaq və cesaretli olanları qəbul edirəm)))) shikayeti olan eğer ele ureklidise sözün deyər )))) menim shikayetim yox ))) demirəm))) sakitem)))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mənəde atın,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buna inanan özün dağdan atsin,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Tel-Əviv və İordan Çayının Qərb Sahilində sirenlər səslənir.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaxsi abi vurgulama herenin oz yolu var oz bildiyi var bilmir eyni yox oyrenecey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İnaniram o eder,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men de onu deyirem hüquqlar var amma sözde,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ay sağ olun da , yeni 3-4 nəfər kifayət edir e , çıxıb əlindəki ne var çırpın təpəsinə şərəfsizin!!! Nə edəcək ? Çırp təpəsinə bağla qapını lap elə div nə bilim qarşısıalınmaz bir qüvvədirse! 3-4 nəfər üstünə gəlsə nə edəcək ? Təkbətəke bəli siz deyəndi , amma toplu halda üstünə gəlinse bəlkə qız qaçardı bir şey olardı , özü də şoka düşərdi bəlkə də alçaq!!!",0.0,1.0,1.0,0.0,0.0,0.0,1.0
"Şukur, agilli tapildi!!!",0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Kim tutar səni bas qaza Xiomi tutmaz səni, nə olur götür beni burdan",0.0,0.0,1.0,0.0,0.0,0.0,1.0
Bəs nə ağdı,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sen canı bu hansı ağılla danışır? Bu doğrudan Azerbaycanda yaşıyır yoxsa paralel evrendi nedi ordadı,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ayın 7 sində 47 ölkədən olan dinc insanları qıran göydə hoqqa verən evində yatanları terrorcular qırmayıb Allahu əkbər deyib meyidlərin üstündə oynayanlar terrorcular deyil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000 şəhid vermişik o biqeyretlər bu torpaxda rahat fəzsin deyə yox,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Nuş mende oturmusam),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hə də mən nə derem bəs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helbətdəki doğru deyirsiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu soldakı niyə əcaib davranır)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Video nun 2 Ci hisse si var ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mənim bir tanıdığım adam var o da Rafizidi belə dusunur,1.0,1.0,0.0,0.0,0.0,0.0,1.0
qutablarimida teriflemir verme vezife,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Link var?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu deyqa başımı xarab eledi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qutabi versem qoluda saymiyacaq qacacaq ele sifeti var,0.0,1.0,0.0,0.0,0.0,0.0,1.0
İçeride onun ..... dağıdacaqlar,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0-0. 1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bir üzümə bax görüm kiməm mən ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xankəndi biz qayıtdıq,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sohbet menimdi seni kim shey eledi o sohbete,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Həmas kimdi? İllər öncə eyni indiki kimi valideyni ölən uşaqlar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belə şərəfsizlərun ucbatından hər kəsdən şübhə edirik,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Məzhəbçilik etməyin Əxi olmaz İslama Vəhdət yaraşır bir olun. Olmadığınız üçün qərb daim əzir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40 milyon Azərbaycanlı elə oları içdən parçalıyar və olacağda az qalıb,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bircə bildiyim nyutonun 3 qanunu var ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tezeden dala qayidacagsan he?)) stadionun icinde amma kuleyin qabagin kesir duzdu yenede hava soyugduda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axşamınız xeyir arkadaşlar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ve budur Rusiya sohbete qarisdi ve terefleri ateskese emel etmeye cagirdi))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Təşəkkürlər mən də hər birinizi təbrik edirəm.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baxmayin vallah, neche saatdir ozume gele bilmemishem, sherefsiz psixologiyamizi alt-ust etdi",0.0,1.0,1.0,0.0,0.0,0.0,1.0
"Allah cezanı versin şerefsiz,hələ balina kimi uzanmagına ograşın",0.0,1.0,1.0,0.0,0.0,0.0,1.0
Hə bizde yenə kartnan idi ama hər ayin axrinda da soxus gelirdiler 3-5 manat kesirdiler kartdan,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Mən 7 fevralda Səsim İlham Əliyevədir. Burda bəzi özünü tanimayanlar yanirrar ,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Nə yaxşı xeyirliye xərcləyin in se Allah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biz sən mən o onlar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allah sizi var eləsin qəhraman igidler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baslarina das deyse Azərbaycandan bilirler qirilmislar,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Hecvaxtda hec bir gunde gelmedim)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onlarin rayonu bombeydide )) yalvarsalarda getmeriy),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qulaglarim tutuldu videonu gorenen sonra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siqaretsiz qal ele seni,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agilsiz insanlari idare elemek asandi agilli insanlari yox ona gore cemiyyeti agilsiz savadsiz elemekdi plan,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Vardı ki, beyinləri?)",0.0,1.0,0.0,0.0,0.0,0.0,1.0
Oyda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heç dadlı olmur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yenə bu ay haylarin dinc durmuyan vaxtlarıdı,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"Yəhudiləin onda torpağı haradır məsələn, Allah nə üçün yaradıb onları?",1.0,0.0,0.0,0.0,0.0,0.0,1.0
Havada ciddi ban iyi var,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nağaraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İticketdə falan baxmısan? Bəlkə bilet var satışda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sen bilmesen olarmı heç,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Bilmirsiz e hardan qosulasiz k,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Danışandada biz pis oluruq sonra,11 ildi nəfəs darlığından əziyyət çəkirəm,normal həkim yoxdu deyə gedib yoxlatdırmıram özümüki bilim dərdim nədi,bilirəmki 200 manatımı alıb yalandan deyəcəkki ya astman var yada ağciyər rakı",0.0,1.0,0.0,0.0,0.0,0.0,1.0
tehlukesizlik qayıdalara emel olunmayıb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qızı qaçıran evli bağajda ölü tapılıb qız yox,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gor nece bedbext milletdiki ele birinnen fexr eliyirler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cox yatanda axsamdan sehere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gele bilmedin ya kemal))))),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Azərbaycan Cəbəllütariqdən nəyimiz əksikdi deyib çıxıb oyuna. Rekor bizə aid olmalıdı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13 yaşlı uşaq ölümünə səbəb olan rus tutub susmalıyıq??,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ermeni ölu videoları kimde var?,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Duam olsa ozumə dua ederemdə gedim deye,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hemde dumandiye col belkede azib kecib o terefe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Üz atmırsan çünki,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yeri qaynar olsun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lənət olsun Navalniyə də,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Sus ə,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Fenerbahceni icad eleyen bu deqiqe abi yerinde o terefe bu terefe terpenir yetim ,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Gecenin maaşı lap coxdu ama işi çətindi.. yuxu problemi zadi..ona gora iran gece novbesine qalir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rejimdir prablem iki uzlu satqin rejim xalqiyla ne iwimiz,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Amerika, israil - bu iki olke onlari yaradir, yayir, coxaldir. Salir muselmanlarin canina.",1.0,0.0,0.0,0.0,0.0,0.0,1.0
"Qardaşım boş boş danışırlar düşüylər, fikir vermə. Prezidentin bütün planları, gedəcəyi tədbirlər, bütün hərşeyi ən azı 1 ay qabağcadan planlaşdırılır və plana uyğun təhlükəsizlik tədbirləri görülür, heç bir prezident kefinə görə istədiyi ölkəyə gedib gəlmir, hamısı planlaşdırılmış şəkildə tədbirlərə və ya xüsusi görüşlərə gedir, sadəcə milləti bir birlərinə qatmaq üçün danışırlar ağzıboşlar. Və istənilən halda günah bizdə ola bilməz, çünki nəqliyyat bizə məxsus deyil, Rəisinin öz gəldiyi vertalyotdu həmən vertalyotnan qayıdıb və öz torpağında olub hadisə, vertalyotun istehsalçısı isə Amerikadı, bizim üstümüzə qalması mümkün deyil, burda başka temalar var, Allah axırın xeyr etsin.",0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Qırın bir-birinizi,qırılın yer üzündən silinin",0.0,1.0,0.0,1.0,0.0,0.0,1.0
Penal olaydı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cammatin qizindaki fərəsətə bax ey məndə arazin kloku ilə bravoya girməyə utaniram,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rus dilində danışanda elə bilirlər üst təbəqəyə aid olurlar.,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Gürcüstan alınmadı ona görədə qərb gürcüstana sanksiya yurutdu ! Ermənistanda qərbin sonuncu dayanacağıdir. Son kozur Azərbaycandır,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salam öldürmə videosu kimde var,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sağol seni qonşu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"️Bu şəxslər əsgərliyə çağırılmayacaq: Dinc dövrdə aşağıdakı vətəndaşlar müddətli həqiqi hərbi xidmətə çağırışdan azad edilərək ehtiyata keçirilirlər: - fəlsəfə doktoru və elmlər doktoru elmi dərəcəsi olan vətəndaşlar; - sağlamlıq vəziyyətinə görə dinc dövrdə həqiqi hərbi xidmətə yararsız, müharibə dövründə məhdud yararlı sayılmış çağırışçılar; - alternativ xidmət keçməyə göndərilmiş çağırışçılar; Xəbərin tam versiyası üçün klikləyin.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
İncimisdi hələ sinif rəhbərinə zəng edib demisdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Qarabağda vaxtilə ayrı ayrı qruplar halında döyüşüb Vətən üçün mübarizə aparanlar kimi Həmas fa mübarizə aparır, İnşAllah bu döyüş İsrailin sonunu gətirir",1.0,0.0,0.0,0.0,0.0,0.0,1.0
hərbi hissəmizin qabağında idi otellər kor deyildik görürdük qaqaş biz çıxa bilməsəydə çölə uje hərbi hissəmiz bilirdi nə var nə yox)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuray 100% raketderi xoda salır ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
felestinlileri türkiye qoymaq isdemirler kim isdeyere qalıb torpaqıcın ölmüyen birinin menim ölkeme ne xeyri deyecek,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Necenci deqiqedi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu qederdə yox,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qardaşım me tutmusane sen söyüş var ordaaa,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"Get bir erməni kanallarına bax gəl, gör hansı tərəfdi",1.0,0.0,0.0,0.0,0.0,0.0,1.0
Ulaa purblebixi seçim özel yayinin 3 4 kadar izlemistim ah be inaniyordm cidden,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yanvarda f-16 lar gələcək,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qalx düşmeni,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Eləə),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bəx o olaryesəm danismaram basim qarisar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Öz dediyinə özü gülən bir rus:,0.0,1.0,0.0,0.0,0.0,0.0,1.0
səndə bezdine uje,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Bəli, dayısına demək lazımdır ki, eşq olsun bu cür ""oğul""lara",0.0,1.0,0.0,0.0,0.0,0.0,1.0
araşdirma edir yeqn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cirigi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qırmızı verrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raket,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dur hazirlaş ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 yetim dedim birazda sen mezelen deyir cadu ciraxmax lazmdi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qazaxlı dı vurulan?,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Bitcoini olan kişi xanım istəməz,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Aha pulti tapıb. Partdatcey indilərdə,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaxşı aid dua olsun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elə rəhmətliy jirinovskidə bunu demişdi ermənistan parcalanacağ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elgiz demisken dirdirdirdirdir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu vaxtı 18 + söhbət açılıbsa nə xanım xanım sözün alma ağzına,0.0,1.0,0.0,0.0,0.0,0.0,1.0
itən gəncliyinizə sevinin ),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ayə yavaş qaz ver gördük Azərbaycanla Erməni savaşında o dediyin ölkənin kime destey olduğunu ged başındakı vedrəni qoy klipini cək,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Gərəy gözləyək axşam olsun sonra yazağ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Şərəfsiz rusların ucbatından nə uşaqlığımızı yaşaya bildik nə rahat bir gün keçirdik 1 ci sinifdə oxuyurdum hələ yadımdan çıxmır 20 yanvar faciəsi baş verdi o gecənin vəhşəti heç cürə çıxmır yadımdan. 3 cü sinifdə oxuyanda Xocalı faciəsi Qarabağ müharibəsi ta ki 2020 qədər müharibə yükü müharibə şəraiti insanın insani keyfiyyətləri məhv olur. 32 il bu ağrı acı və hələ də davam edir,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"Yadımnan çıxmaz milli məclisdə bir birlərini qırırdılar, erməni də orda qırırdı milləti.. Heyif vallah çox heyif ki keçmişdən dərs ala bilmirik",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tfuuuu. Bloka atdım səni,0.0,1.0,0.0,0.0,0.0,0.0,1.0
İndi xəbər çıxacaq ki həyət evlərinin qiyməti qaxdı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
getsin gəlməsin o günlər,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israil vurubsa zor eliyib. Qurban olsunlar Israile,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Təriqetvuze suzun….,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Elə qızılcaya həkim müdaxilə eləsədə eləməsədə 1 həftəyə sağalır... Oğlumun sinifində 10 nəfər qızılcadır hamısıda evdə müalicə aldılar.. Şükür salamatccılıq oldu düzü heç onun müalicəsidə yoxdu yəni dərmanı ancaq vitamin a bir qızdırma olanda salmaq üçündü başqa heçnə...,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Məlumat toplayıb İsrailə ötürür yəqin.,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Əlhəmdulillah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
şeydiye Trump indi sənin pulun çoxduda biraz divij elədı mənə,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ama pulun verərsən))))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deist olmağa doğru gedirəm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hansi pislikleri kecib size,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qaqaş düşünüb yazdın? Məktəbə və universitetdə deyir. Küçəyə nə geyinirlər geyinsenlər.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demeli kapitaldan menden kartimdan 290 manat cekmisdiler zeng eledim dediler ki Pubg oyununa cixib dedim ki xanim men birincisi O oyunu omru boyu oynamamisam ikinciside o derecede səy deyilem ki Ora pul vurum kart melumatimi yazim,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Surgun etmek lazimdi olari turkiyeden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"Bağlaya bağlaya gedin ortada heçnə yoxdur,bu günə nəsə demişdilər ",0.0,1.0,0.0,0.0,0.0,0.0,1.0
Yox buraxxxmalisan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anamı atmağ istirəm ama real aktiv olana,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Əksinə böyük qüvvə ilə gələcək,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insAllah her ne olacaqsa ölkəmiz üçün yaxşı olar bizdən uzaq olar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polsa Ukraniya deyilaaaa???,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ermenilere bel bağlamaq Toyuğa wakalat verib kinder sürpriz gözlemek kimi bir weydir),1.0,1.0,0.0,0.0,0.0,0.0,1.0
səhər səhər saat 8 zad olardı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ehmed ölsünnn elə çərrədik day,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Adam öldürməyə gəliblər, ölü ne qədər çox olsa o qədər yaxşıdır",0.0,1.0,0.0,1.0,0.0,0.0,1.0
Zəngəzurun qayıdmaması məsələsinə toxunmayın ve məsləhət bilərəm ki öz həyatınızla daha çox məşğul olasız burda boş boş oturub fikir bildirmeyiniz evezine,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Turkiyede bidene oynuyan kamanda var oda qalatasaraydi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Babat sikir haaa,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Mence evinizde ina oxsar sey olsr,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ee sonuç?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belə etmək xoş deyil satıcı əhalini düşünüb endirim edir əhalinin etdiyi hörmətsizliyə bax nə qədər ziyan vurdular ALLAH köməyi olsun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mene atında,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Çox sağ ol sən yaxşı olasan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hə vallah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 sual verim vse.Bakida ancaq Qarabağlılar di kənar rayonlardan?,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3 e çekilmiş,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Açıq olaraq, yəhudilərə qarşı radikallıq edirsən.",1.0,0.0,0.0,0.0,0.0,0.0,1.0
Salam kimde o video var əhmədin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mən heç oxuya bilmədim bot məndən tez tərpənir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sayılırsa kitab qurduyam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ermeninin gucu yetmez rusun oz texribatidi,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Salam esger yanina goruse icaze verilir getmeye ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haranı alırsan? Dərəbəylikdi?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qiz paylaşmsdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pesleşmek isteyen dm,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Camahatda eylenire ala demirsiz bu ne sozdu deyirsen burda xoşdu sizlere?,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Hər yerdə çətinlik var söhbət ondan getmir sürünə sürünə əziyyət çəkib axırda qiymətləndirilməmək var biri də haqqını vermək söhbət bundan gedir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Görəsən tutulub əclaf ay qanı xaram qurban olasan o anaya ay qanl xarab o şəhidin hesabına bu torpağda gəzirsən səni görüm qanına bələnəsən,0.0,1.0,1.0,1.0,0.0,1.0,1.0
İnsanları niye pis yönedirsiniz?Aa,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Bunu tanıyıram heç orta təhsili belə yoxdu,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sağol qaqa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axşam kim birinci olsa ona qəşəng dua edərsən,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mən bətbəxtin düz 1 dənə nomrəsi var oda budi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Insanlarmiz getikce vewilewiler valla,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qızlara denən fənər uduzmasın zoxlu dua etsinlər,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Görüm heç açılmasn e,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qohumlari daniwdida bawi catmirdi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
O moskavda qəlyan çəkir bu dəyqə hara gəlir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bu plan onsuzda her bir sionistin beynine hekk olunub. Sadece indiki vaxtda bu plani ozune gore qabaga cekdi. Meqsed eynidir, siz dediyiniz kimi.",1.0,0.0,0.0,0.0,0.0,0.0,1.0
Ailə gözəldi)Allah hərkəsin qarşısına onun deyerini bilən xeyirli yoldaş çixarsın,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Millinin Oyununda həyatınna 90 dəqiqə İtirən var yəni?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaz mənə mən danışım bəlkə həqiqətən alındı bacını sikə bildim,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Məndə yad etdim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hə hamsı eyni zibildi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Allah onun Anasını Agla qoyacaq Hökum Allahındı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Da ne yeyəceksen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 illik kanalıma zibil deyildi gözümün qabağında,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Mənə ban istəyirdin ee biraz öncə,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Salam kimde varsa atsinda zehmet olmasa videonu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 gedecem amma,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İki saatı kürd kanalarinda gəzirem ermeni qutardı indi kürdlər,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elə bu chatda da layiqincə cavab verərdim ağır dillə tənqid edən təhqir yazan hərkəsə,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salam vidyonu atinda menede,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinayətkar kim hanıı,0.0,1.0,0.0,0.0,0.0,0.0,1.0
heyatda kimi tanıdım mene aglaşma qurdu,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Efsanehhh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ahahshsh yetim,0.0,1.0,0.0,0.0,0.0,0.0,1.0
eseblesdimee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bitmirlər,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Məndə mesajda getmir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saxta profil sekillerine bax ))))))),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Allarsan Alarsan 2 gün əvvəl pedofili azadlıqa buraxdilar məhkəmə harda idi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Senin adini fener qoymusam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiyevi vurular...,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Onu tapmaq üçün polis olmaq lazım deyilki,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vAllah daha yaxınnan marağlanmamışam ama onu deyə bilərəm ki hal hazırda rusyadada irandada və bəzi ölkələrdədə səsdən surətli raketlər var o raketləri heç bir havadan müdafiə sistemi zərərsizləşdirə bilməz israildə zərərsizləşdirə bilmədi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uje soyunmaq üstündə də yarış gedir görüm ondan açıq olsam xoşa gələrəmmi kəfənə bükülən mundar əti önəmsəmişik də,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Şərəfsiz!,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Divar boyda televizor alıb kinoya telfonda baxan yeganə millət,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Indidee kefmee dusende alrammm,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ae a kiwi lazim deyil siyasetnen hell edin camaat yari yari tox bala boyudur ne zorla,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Heee bilirem yerler fikirlesirem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Videonu cekmeydense koneye cagirib insanlari xilas ederdin buda manyakdi ee,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Kasib ki kasib,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Elede fexrnen deyirsizki ,neye guleceyimin kimseye dexlisi yoxdu ;qaqaş sene izah elemey isdiyirki ,ayibri sen qadinsan odaki soyuw soyenin biri ,camahatin soyduyune sen gulende bawqa qadinlarin yanindada ozunu seve seve buraxacaqda",0.0,1.0,1.0,0.0,0.0,0.0,1.0
Hədə biz nəticəyə baxırıq,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dərilən alma bildiyimiz alma deyil əlaqəyə girirlər və cənnətdən yer üzünə biyabrçı şəkildə qovulurlar,0.0,0.0,0.0,0.0,1.0,0.0,1.0
**İran mediası:** **“yaxın saatlarda dünya qeyri-adi mənzərələrin və çox mühüm hadisələrin şahidi olacaq”** hamı xəbər paylaşıre,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danışma sən cani,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Nuve muharibesi baslayacag)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
